code,date,close
600008,2009-10-30,6.28
600008,2009-09-30,5.88
600008,2009-08-31,5.92
600008,2009-07-31,7.37
600008,2009-06-30,6.55
600008,2009-05-27,6.4
600008,2009-04-30,6.26
600008,2009-03-31,6.34
600008,2009-02-27,5.49
600008,2009-01-23,5.14
600008,2008-12-31,4.39
600008,2008-11-28,4.82
600008,2008-10-31,3.74
600008,2008-09-26,5.36
600008,2008-08-29,5.01
600008,2008-07-31,8.02
600008,2008-06-30,7.89
600008,2008-05-30,10.08
600008,2008-04-29,11.55
600008,2008-03-31,14.15
600008,2008-02-29,17.73
600008,2008-01-31,16.59
600008,2007-12-28,21.16
600008,2007-11-30,16.16
600008,2007-10-31,18.22
600008,2007-09-28,18.28
600008,2007-08-31,19.32
600008,2007-07-31,13.45
600008,2007-06-29,11.41
600008,2007-05-31,15.07
600008,2007-04-30,12.82
600008,2007-03-30,8.82
600008,2007-02-28,7.33
600008,2007-01-31,6.22
600008,2006-12-29,5.74
600008,2006-11-30,5.36
600008,2006-10-31,4.77
600008,2006-09-29,4.7
600008,2006-08-31,4.51
600008,2006-07-31,4.37
600008,2006-06-30,4.89
600008,2006-05-31,5.27
600008,2006-04-28,4.69
600008,2006-03-31,5.79
600008,2006-01-25,6.33
600008,2005-12-30,5.62
600008,2005-11-29,4.88
600008,2005-10-31,4.75
600008,2005-09-30,5.26
600008,2005-08-31,4.91
600008,2005-07-29,4.42
600008,2005-06-30,4.29
600008,2005-05-31,8.08
600008,2005-04-29,8.9
600008,2005-03-31,7.93
600008,2005-02-28,8.74
600008,2005-01-31,8.26
600008,2004-12-31,8.26
600008,2004-11-30,8.66
600008,2004-10-29,8.99
600008,2004-09-30,9.59
600008,2004-08-31,9.39
600008,2004-07-30,9.61
600008,2004-06-30,10.04
600008,2004-05-31,11.86
600008,2004-04-30,11.42
600008,2004-03-31,12.32
600008,2004-02-27,12.03
600008,2004-01-30,11.18
600008,2003-12-31,11.65
600008,2003-11-28,10.46
600008,2003-10-31,10.01
600008,2003-09-30,9.76
600008,2003-08-29,10.09
600008,2003-07-31,10.39
600008,2003-06-30,10.68
600008,2003-05-30,11.24
600008,2003-04-30,10.7
600008,2003-03-31,11.23
600008,2003-02-28,11.43
600008,2003-01-29,11.29
600008,2002-12-31,10.35
600008,2002-11-29,11.09
600008,2002-10-31,11.91
600008,2002-09-27,12.55
600008,2002-08-30,13.56
600008,2002-07-31,13.74
600008,2002-06-28,14.16
600008,2002-05-31,12.47
600008,2002-04-30,14.05
600008,2002-03-29,14.16
600008,2002-02-28,14.1
600008,2002-01-31,13.87
600008,2001-12-31,13.5
600008,2001-11-30,15.69
600008,2001-10-31,14.08
600008,2001-09-28,14.5
600008,2001-08-31,16.66
600008,2001-07-31,18.8
600008,2001-06-29,20.8
600008,2001-05-31,18.98
600008,2001-04-30,18.69
600008,2001-03-30,19.45
600008,2001-02-28,18.75
600008,2001-01-19,20.83
600008,2000-12-29,21.68
600008,2000-11-30,21.16
600008,2000-10-31,20.76
600008,2000-09-29,20.91
600008,2000-08-31,23.8
600008,2000-07-31,21.53
600008,2000-06-30,21.88
600008,2000-05-31,20.06
600008,2000-04-28,19.16
601866,2018-04-27,2.95
601866,2018-03-30,3.05
601866,2018-02-28,3.15
601866,2018-01-31,3.47
601866,2017-12-29,3.4
601866,2017-11-30,3.52
601866,2017-10-31,3.93
601866,2017-09-29,3.81
601866,2017-08-31,4.04
601866,2017-07-31,3.9
601866,2017-06-30,3.6
601866,2017-05-31,3.49
601866,2017-04-28,3.9
601866,2017-03-31,4.13
601866,2017-02-28,4.16
601866,2017-01-26,4.02
601866,2016-12-30,4.08
601866,2016-11-30,4.44
601866,2016-10-31,4.12
601866,2016-09-27,3.98
601866,2016-08-31,4.04
601866,2016-07-29,4.0
601866,2016-06-30,3.96
601866,2016-05-31,4.33
601866,2016-04-29,4.37
601866,2016-03-31,4.63
601866,2016-02-29,4.21
601866,2016-01-29,4.25
601866,2015-12-31,7.04
601866,2015-08-07,8.73
601866,2015-07-31,7.21
601866,2015-06-30,9.5
601866,2015-05-29,9.34
601866,2015-04-30,11.1
601866,2015-03-31,5.3
601866,2015-02-27,4.38
601866,2015-01-30,4.45
601866,2014-12-31,4.94
601866,2014-11-28,3.54
601866,2014-10-31,3.23
601866,2014-09-30,3.18
601866,2014-08-29,2.67
601866,2014-07-31,2.52
601866,2014-06-30,2.11
601866,2014-05-30,2.11
601866,2014-04-30,2.12
601866,2014-03-31,2.14
601866,2014-02-28,2.19
601866,2014-01-30,2.17
601866,2013-12-31,2.47
601866,2013-11-29,2.62
601866,2013-10-31,2.51
601866,2013-09-30,2.8
601866,2013-08-30,2.4
601866,2013-07-31,1.9
601866,2013-06-28,1.92
601866,2013-05-31,2.25
601866,2013-04-26,2.17
601866,2013-03-29,2.43
601866,2013-02-28,2.53
601866,2013-01-31,2.67
601866,2012-12-31,2.44
601866,2012-11-30,2.13
601866,2012-10-31,2.26
601866,2012-09-28,2.14
601866,2012-08-31,2.11
601866,2012-07-31,2.41
601866,2012-06-29,2.53
601866,2012-05-31,2.91
601866,2012-04-27,3.06
601866,2012-03-30,2.83
601866,2012-02-29,3.05
601866,2012-01-31,2.62
601866,2011-12-30,2.43
601866,2011-11-30,2.77
601866,2011-10-31,3.11
601866,2011-09-30,2.91
601866,2011-08-31,3.14
601866,2011-07-29,3.31
601866,2011-06-30,3.64
601866,2011-05-31,3.83
601866,2011-04-29,4.14
601866,2011-03-31,4.47
601866,2011-02-28,5.04
601866,2011-01-31,5.09
601866,2010-12-31,4.48
601866,2010-11-30,3.95
601866,2010-10-29,4.25
601866,2010-09-30,3.68
601866,2010-08-31,4.01
601866,2010-07-30,3.85
601866,2010-06-30,3.37
601866,2010-05-31,3.7
601866,2010-04-30,4.34
601866,2010-03-31,4.71
601866,2010-02-26,4.81
601866,2010-01-29,4.58
601866,2009-12-31,4.63
601866,2009-11-30,4.92
601866,2009-10-30,4.38
601866,2009-09-30,4.24
601866,2009-08-31,4.85
601866,2009-07-31,5.72
601866,2009-06-30,4.41
601866,2009-05-27,4.11
601866,2009-04-30,4.16
601866,2009-03-31,4.07
601866,2009-02-27,3.17
601866,2009-01-23,2.89
601866,2008-12-31,2.65
601866,2008-11-28,2.69
601866,2008-10-31,2.49
601866,2008-09-26,3.56
601866,2008-08-29,3.65
601866,2008-07-31,4.63
601866,2008-06-30,4.67
601866,2008-05-30,6.04
601866,2008-04-30,6.92
601866,2008-03-31,6.69
601866,2008-02-29,9.06
601866,2008-01-31,8.89
601866,2007-12-28,12.15
002831,2018-04-27,45.87
002831,2018-03-30,53.4
002831,2018-02-28,52.92
002831,2018-01-31,58.4
002831,2017-12-29,55.88
002831,2017-11-30,63.6
002831,2017-10-31,69.25
002831,2017-09-29,64.06
002831,2017-08-31,68.98
002831,2017-07-31,69.81
002831,2017-06-30,75.0
002831,2017-05-31,67.98
002831,2017-04-28,72.86
002831,2017-03-31,69.31
002831,2017-02-28,69.89
002831,2017-01-26,59.95
002831,2016-12-30,69.2
600482,2018-04-27,24.39
600482,2018-03-30,24.99
600482,2018-02-28,25.7
600482,2018-01-31,24.1
600482,2017-12-29,24.8
600482,2017-11-30,25.5
600482,2017-10-31,26.46
600482,2017-09-29,25.04
600482,2017-08-31,25.69
600482,2017-07-31,24.38
600482,2017-06-30,25.29
600482,2017-05-31,24.77
600482,2017-04-28,30.64
600482,2017-03-31,32.33
600482,2017-02-28,31.79
600482,2017-01-26,31.21
600482,2016-12-30,30.54
600482,2016-11-30,31.58
600482,2016-10-31,32.41
600482,2016-09-30,32.87
600482,2016-08-31,30.88
600482,2016-07-29,31.09
600482,2016-06-30,32.78
600482,2016-05-31,31.54
600482,2016-04-29,33.68
600482,2016-03-31,32.9
600482,2016-02-29,29.95
600482,2016-01-29,30.8
600482,2015-12-31,47.04
600482,2015-11-30,44.46
600482,2015-10-30,38.27
600482,2015-05-27,42.46
600482,2015-04-30,22.99
600482,2015-03-31,19.68
600482,2015-02-27,14.9
600482,2015-01-30,13.85
600482,2014-12-31,12.71
600482,2014-11-28,14.66
600482,2014-10-31,14.75
600482,2014-09-30,15.83
600482,2014-08-29,13.33
600482,2014-07-31,11.72
600482,2014-06-30,10.7
600482,2014-05-30,10.1
600482,2014-04-30,10.02
600482,2014-03-31,11.18
600482,2014-02-28,11.33
600482,2014-01-30,9.85
600482,2013-12-31,10.24
600482,2013-11-29,10.72
600482,2013-10-31,9.26
600482,2013-09-30,10.88
600482,2013-08-30,8.78
600482,2013-07-31,7.77
600482,2013-06-28,7.38
600482,2013-05-31,9.45
600482,2013-04-26,7.91
600482,2013-03-29,8.54
600482,2013-02-28,8.41
600482,2013-01-31,7.96
600482,2012-12-31,7.66
600482,2012-11-30,6.35
600482,2012-10-31,7.52
600482,2012-09-28,7.74
600482,2012-08-31,7.38
600482,2012-07-31,7.23
600482,2012-06-29,8.53
600482,2012-05-31,10.19
600482,2012-04-27,9.96
600482,2012-03-30,8.92
600482,2012-02-29,9.4
600482,2012-01-31,8.4
600482,2011-12-30,7.93
600482,2011-11-30,10.61
600482,2011-10-31,11.74
600482,2011-09-30,11.79
600482,2011-08-31,14.89
600482,2011-07-29,16.53
600482,2011-06-30,15.22
600482,2011-05-31,14.81
600482,2011-04-29,16.8
600482,2011-03-31,15.65
600482,2011-02-28,16.25
600482,2011-01-31,14.26
600482,2010-12-31,15.47
600482,2010-11-30,17.18
600482,2010-10-29,19.49
600482,2010-09-30,14.38
600482,2010-08-31,15.0
600482,2010-07-30,13.02
600482,2010-06-30,12.14
600482,2010-05-31,14.52
600482,2010-04-30,11.57
600482,2010-03-31,11.69
600482,2010-02-26,11.27
600482,2010-01-29,10.71
600482,2009-12-31,11.98
600482,2009-11-30,13.0
600482,2009-10-30,12.19
600482,2009-09-30,10.97
600482,2009-08-31,10.09
600482,2009-07-31,14.39
600482,2009-06-30,12.87
600482,2009-05-27,14.39
600482,2009-04-30,15.6
600482,2009-03-31,13.04
600482,2009-02-27,7.61
600482,2009-01-23,6.15
600482,2008-12-31,5.28
600482,2008-11-28,5.65
600482,2008-10-31,3.73
600482,2008-09-26,6.12
600482,2008-08-29,6.99
600482,2008-07-31,9.62
600482,2008-06-30,8.48
600482,2008-05-30,12.75
600482,2008-04-30,14.19
600482,2008-03-31,15.87
600482,2008-02-29,41.2
600482,2008-01-31,39.53
600482,2007-12-28,38.7
600482,2007-11-30,33.42
600482,2007-10-31,43.05
600482,2007-09-28,40.75
600482,2007-08-31,38.88
600482,2007-07-31,23.19
600482,2007-06-29,21.9
600482,2007-05-31,17.08
600482,2007-04-30,16.74
600482,2007-03-30,15.3
600482,2007-02-28,13.25
600482,2007-01-31,10.5
600482,2006-12-29,6.28
600482,2006-11-30,6.25
600482,2006-10-31,6.29
600482,2006-09-29,6.72
600482,2006-08-31,6.19
600482,2006-07-31,6.53
600482,2006-06-30,6.94
600482,2006-05-31,7.42
600482,2006-04-28,6.98
600482,2006-03-31,5.86
600482,2006-02-28,5.42
600482,2005-12-22,6.88
600482,2005-11-30,6.31
600482,2005-10-31,6.71
600482,2005-09-30,7.13
600482,2005-08-31,6.15
600482,2005-07-29,5.23
600482,2005-06-30,4.97
600482,2005-05-31,4.84
600482,2005-04-29,4.82
600482,2005-03-31,5.02
600482,2005-02-28,5.01
600482,2005-01-31,4.36
600482,2004-12-31,5.1
600482,2004-11-30,4.92
600482,2004-10-29,4.9
600482,2004-09-30,5.44
600482,2004-08-31,5.35
600482,2004-07-30,6.01
000858,2018-04-27,67.98
000858,2018-03-30,66.36
000858,2018-02-28,74.28
000858,2018-01-31,84.38
000858,2017-12-29,79.88
000858,2017-11-30,65.6
000858,2017-10-31,66.62
000858,2017-09-29,57.28
000858,2017-08-31,55.49
000858,2017-07-31,55.76
000858,2017-06-30,55.66
000858,2017-05-31,47.88
000858,2017-04-28,45.5
000858,2017-03-31,43.0
000858,2017-02-28,39.56
000858,2017-01-26,37.0
000858,2016-12-30,34.48
000858,2016-11-30,35.93
000858,2016-10-28,35.33
000858,2016-09-30,33.36
000858,2016-08-31,34.91
000858,2016-07-29,36.17
000858,2016-06-30,32.53
000858,2016-05-31,30.03
000858,2016-04-29,28.4
000858,2016-03-31,28.11
000858,2016-02-29,22.46
000858,2016-01-29,23.66
000858,2015-12-31,27.28
000858,2015-11-30,24.03
000858,2015-07-29,25.73
000858,2015-06-30,31.7
000858,2015-05-29,26.83
000858,2015-04-30,26.11
000858,2015-03-31,23.18
000858,2015-02-27,21.38
000858,2015-01-30,22.2
000858,2014-12-31,21.5
000858,2014-11-28,18.1
000858,2014-10-31,17.69
000858,2014-09-30,18.47
000858,2014-08-29,18.73
000858,2014-07-31,19.39
000858,2014-06-30,17.93
000858,2014-05-30,16.78
000858,2014-04-30,17.6
000858,2014-03-31,16.67
000858,2014-02-28,15.27
000858,2014-01-30,14.64
000858,2013-12-31,15.66
000858,2013-11-29,16.75
000858,2013-10-31,16.31
000858,2013-09-30,18.0
000858,2013-08-30,19.37
000858,2013-07-31,18.95
000858,2013-06-28,20.04
000858,2013-05-31,23.75
000858,2013-04-26,21.95
000858,2013-03-29,22.34
000858,2013-02-28,24.44
000858,2013-01-31,25.5
000858,2012-12-31,28.23
000858,2012-11-30,26.97
000858,2012-10-31,33.6
000858,2012-09-28,33.9
000858,2012-08-31,32.57
000858,2012-07-31,35.0
000858,2012-06-29,32.76
000858,2012-05-31,32.25
000858,2012-04-27,35.62
000858,2012-03-30,32.84
000858,2012-02-29,35.24
000858,2012-01-31,31.99
000858,2011-12-30,32.8
000858,2011-11-30,37.53
000858,2011-10-31,36.69
000858,2011-09-30,36.3
000858,2011-08-31,40.4
000858,2011-07-29,38.0
000858,2011-06-30,35.72
000858,2011-05-31,33.01
000858,2011-04-29,32.97
000858,2011-03-31,31.89
000858,2011-02-28,32.97
000858,2011-01-31,32.85
000858,2010-12-31,34.63
000858,2010-11-30,39.13
000858,2010-10-29,36.5
000858,2010-09-30,34.33
000858,2010-08-31,31.72
000858,2010-07-30,27.78
000858,2010-06-30,24.23
000858,2010-05-31,24.86
000858,2010-04-30,26.29
000858,2010-03-31,28.17
000858,2010-02-26,28.04
000858,2010-01-29,29.19
000858,2009-12-31,31.66
000858,2009-11-30,28.44
000858,2009-10-30,22.43
000858,2009-09-30,20.91
000858,2009-08-31,21.57
000858,2009-07-31,23.52
000858,2009-06-30,19.73
000858,2009-05-27,16.64
000858,2009-04-30,16.57
000858,2009-03-31,15.92
000858,2009-02-27,14.99
000858,2009-01-23,14.13
000858,2008-12-31,13.34
000858,2008-11-28,15.48
000858,2008-10-31,12.22
000858,2008-09-26,16.7
000858,2008-08-29,18.83
000858,2008-07-18,20.8
000858,2008-06-30,18.22
000858,2008-05-30,22.6
000858,2008-04-30,28.45
000858,2008-03-31,24.24
000858,2008-02-29,36.2
000858,2008-01-31,37.75
000858,2007-12-28,45.48
000858,2007-11-30,35.07
000858,2007-10-31,45.0
000858,2007-09-28,42.45
000858,2007-08-31,35.65
000858,2007-07-31,33.06
000858,2007-06-29,31.46
000858,2007-05-31,29.95
000858,2007-04-30,35.66
000858,2007-03-30,26.09
000858,2007-02-28,25.16
000858,2007-01-31,25.58
000858,2006-12-29,22.85
000858,2006-11-30,16.62
000858,2006-10-31,12.42
000858,2006-09-29,12.99
000858,2006-08-31,13.21
000858,2006-07-31,13.65
000858,2006-06-30,14.54
000858,2006-05-31,12.97
000858,2006-04-28,10.58
000858,2006-03-31,6.73
000858,2006-01-24,8.11
000858,2005-12-30,7.3
000858,2005-11-30,6.79
000858,2005-10-31,6.74
000858,2005-09-30,7.48
000858,2005-08-31,7.78
000858,2005-07-29,8.0
000858,2005-06-30,7.52
000858,2005-05-31,7.1
000858,2005-04-29,7.66
000858,2005-03-31,6.93
000858,2005-02-28,7.49
000858,2005-01-31,7.14
000858,2004-12-31,6.7
000858,2004-11-30,7.13
000858,2004-10-29,7.34
000858,2004-09-30,7.57
000858,2004-08-31,6.43
000858,2004-07-30,6.48
000858,2004-06-30,6.12
000858,2004-05-31,6.46
000858,2004-04-30,6.94
000858,2004-03-31,14.12
000858,2004-02-27,13.56
000858,2004-01-30,11.73
000858,2003-12-31,11.2
000858,2003-11-28,10.19
000858,2003-10-31,10.01
000858,2003-09-30,9.4
000858,2003-08-29,9.28
000858,2003-07-31,10.47
000858,2003-06-30,9.8
000858,2003-05-30,10.36
000858,2003-04-30,9.46
000858,2003-03-31,11.48
000858,2003-02-28,11.81
000858,2003-01-29,12.26
000858,2002-12-31,11.59
000858,2002-11-29,11.37
000858,2002-10-31,11.56
000858,2002-09-27,12.88
000858,2002-08-30,13.65
000858,2002-07-31,14.5
000858,2002-06-28,15.68
000858,2002-05-31,14.0
000858,2002-04-30,14.99
000858,2002-03-29,20.16
000858,2002-02-28,20.04
000858,2002-01-31,20.28
000858,2001-12-31,21.15
000858,2001-11-30,18.0
000858,2001-10-31,17.96
000858,2001-09-28,18.15
000858,2001-08-31,37.88
000858,2001-07-31,38.0
000858,2001-06-29,39.24
000858,2001-05-31,38.65
000858,2001-04-30,37.49
000858,2001-03-30,37.9
000858,2001-02-28,33.65
000858,2001-01-19,36.89
000858,2000-12-29,39.54
000858,2000-11-30,39.19
000858,2000-10-31,31.82
000858,2000-09-29,30.88
000858,2000-08-31,33.46
000858,2000-07-31,33.51
000858,2000-06-30,32.67
000858,2000-05-31,30.22
000858,2000-04-28,31.21
000858,2000-03-31,30.15
000858,2000-02-29,32.75
000858,2000-01-28,33.3
600637,2018-04-27,16.82
600637,2018-03-30,16.36
600637,2018-02-28,15.38
600637,2018-01-31,16.91
600637,2017-12-29,16.66
600637,2017-11-30,17.98
600637,2017-10-27,20.37
600637,2017-09-29,20.29
600637,2017-08-31,21.1
600637,2017-07-31,20.93
600637,2017-06-30,21.67
600637,2017-05-31,21.45
600637,2017-04-28,20.83
600637,2017-03-31,22.54
600637,2017-02-28,23.66
600637,2017-01-26,23.15
600637,2016-12-30,23.3
600637,2016-11-30,24.78
600637,2016-10-31,23.94
600637,2016-09-30,24.72
600637,2016-08-31,25.23
600637,2016-07-29,23.35
600637,2016-06-30,24.28
600637,2016-05-31,25.04
600637,2016-04-29,25.64
600637,2016-03-31,28.66
600637,2016-02-29,24.63
600637,2016-01-29,25.69
600637,2015-12-31,38.06
600637,2015-11-30,34.39
600637,2015-10-30,34.7
600637,2015-09-30,31.06
600637,2015-08-31,29.58
600637,2015-07-31,35.81
600637,2015-06-30,42.07
600637,2015-05-29,66.48
600637,2015-04-29,70.73
600637,2015-03-25,49.87
600637,2015-02-27,42.33
600637,2015-01-30,39.72
600637,2014-12-31,37.88
600637,2014-11-28,40.51
600637,2014-05-28,32.03
600637,2014-04-30,33.83
600637,2014-03-31,32.08
600637,2014-02-28,35.39
600637,2014-01-30,40.89
600637,2013-12-31,36.97
600637,2013-11-29,42.27
600637,2013-10-31,37.05
600637,2013-09-30,52.35
600637,2013-08-30,31.91
600637,2013-07-31,32.95
600637,2013-06-28,28.0
600637,2013-05-31,23.62
600637,2013-04-26,19.19
600637,2013-03-29,16.68
600637,2013-02-28,18.12
600637,2013-01-31,16.62
600637,2012-12-31,15.87
600637,2012-11-30,13.67
600637,2012-10-31,15.93
600637,2012-09-28,16.13
600637,2012-08-31,15.29
600637,2012-07-31,14.12
600637,2012-06-29,13.1
600637,2012-05-31,14.54
600637,2012-04-27,14.78
600637,2012-03-30,14.53
600637,2012-02-29,16.84
600637,2012-01-31,11.54
600637,2011-12-30,15.05
600637,2011-11-30,15.76
600637,2011-10-31,14.31
600637,2011-09-30,11.58
600637,2011-08-31,12.6
600637,2011-07-29,13.66
600637,2011-06-30,12.45
600637,2011-05-31,11.68
600637,2011-04-29,11.33
600637,2011-03-31,13.2
600637,2011-02-28,12.87
600637,2011-01-31,11.28
600637,2010-09-01,8.38
600637,2010-08-31,8.11
600637,2010-07-30,6.84
600637,2010-06-30,5.85
600637,2010-05-31,6.42
600637,2010-04-30,6.79
600637,2010-03-31,7.54
600637,2010-02-26,7.02
600637,2010-01-29,6.49
600637,2009-12-31,6.83
600637,2009-11-30,7.03
600637,2009-10-30,5.78
600637,2009-09-30,5.4
600637,2009-08-31,5.22
600637,2009-07-31,5.84
600637,2009-06-30,5.39
600637,2009-04-03,4.12
600637,2009-03-30,4.32
600637,2009-02-27,3.59
600637,2009-01-23,3.33
600637,2008-12-31,3.02
600637,2008-11-28,3.11
600637,2008-10-31,2.63
600637,2008-09-26,3.68
600637,2008-08-29,3.94
600637,2008-07-31,5.01
600637,2008-06-30,4.51
600637,2008-05-30,6.62
600637,2007-12-28,9.97
600637,2007-11-30,8.28
600637,2007-10-31,8.39
600637,2007-09-28,10.95
600637,2007-08-31,8.85
600637,2007-07-31,8.41
600637,2007-06-29,6.8
600637,2007-05-31,12.13
600637,2007-04-30,9.04
600637,2007-03-30,6.87
600637,2007-02-28,6.12
600637,2007-01-31,4.75
600637,2006-12-29,3.9
600637,2006-11-30,3.74
600637,2006-10-31,3.8
600637,2006-09-29,3.82
600637,2006-08-31,4.11
600637,2006-07-31,3.79
600637,2006-06-30,4.47
600637,2006-05-31,3.95
600637,2006-04-28,3.05
600637,2006-03-31,3.42
600637,2006-02-10,4.84
600637,2006-01-13,4.56
600637,2005-12-30,3.96
600637,2005-11-30,3.93
600637,2005-10-31,3.6
600637,2005-09-30,3.98
600637,2005-08-31,4.48
600637,2005-07-29,3.85
600637,2005-06-30,4.35
600637,2005-05-31,4.78
600637,2005-04-29,4.82
600637,2005-03-31,5.74
600637,2005-02-28,6.77
600637,2005-01-31,5.84
600637,2004-12-31,6.91
600637,2004-11-30,8.3
600637,2004-10-29,7.58
600637,2004-09-30,7.38
600637,2004-08-31,7.7
600637,2004-07-30,9.18
600637,2004-06-30,8.84
600637,2004-05-31,10.99
600637,2004-04-30,10.69
600637,2004-03-31,12.18
600637,2004-02-27,11.44
600637,2004-01-30,11.85
600637,2003-12-31,10.35
600637,2003-11-28,10.08
600637,2003-10-31,9.7
600637,2003-09-30,10.78
600637,2003-08-29,11.95
600637,2003-07-31,13.04
600637,2003-06-30,12.11
600637,2003-05-30,13.1
600637,2003-04-30,12.07
600637,2003-03-31,12.7
600637,2003-02-28,11.67
600637,2003-01-29,11.52
600637,2002-12-31,10.97
600637,2002-11-29,12.48
600637,2002-10-31,10.88
600637,2002-09-27,11.51
600637,2002-08-30,12.77
600637,2002-07-31,13.16
600637,2002-06-28,14.87
600637,2002-05-31,13.3
600637,2002-04-30,15.09
600637,2002-03-29,14.07
600637,2002-02-28,13.63
600637,2002-01-31,13.79
600637,2001-12-31,14.55
600637,2001-11-30,16.38
600637,2001-10-31,14.48
600637,2001-09-28,15.79
600637,2001-08-31,14.93
600637,2001-07-31,16.2
600637,2001-06-29,20.78
600637,2001-05-31,22.2
600637,2001-04-30,19.98
600637,2001-03-30,18.98
600637,2001-02-28,17.78
600637,2001-01-19,18.53
600637,2000-12-29,20.25
600637,2000-11-30,21.77
600637,2000-10-31,19.44
600637,2000-09-29,19.95
600637,2000-08-31,21.75
600637,2000-07-31,21.85
600637,2000-06-30,23.68
600637,2000-05-31,23.5
600637,2000-04-28,23.6
600637,2000-03-31,25.91
600637,2000-02-29,25.35
600637,2000-01-28,18.99
002460,2018-04-27,62.38
002460,2018-03-30,77.38
002460,2018-02-28,72.38
002460,2018-01-31,58.08
002460,2017-12-29,71.75
002460,2017-11-30,73.4
002460,2017-10-31,87.61
002460,2017-09-29,87.3
002460,2017-08-31,76.35
002460,2017-07-31,67.11
002460,2017-06-30,46.25
002460,2017-05-31,41.61
002460,2017-04-28,42.16
002460,2017-03-31,41.33
002460,2017-02-28,28.7
002460,2017-01-26,26.12
002460,2016-12-30,26.51
002460,2016-11-30,29.5
002460,2016-10-28,31.45
002460,2016-09-30,28.83
002460,2016-08-31,32.92
002460,2016-07-29,33.72
002460,2016-06-30,33.45
002460,2016-05-31,64.0
002460,2016-04-29,62.23
002460,2016-03-31,51.24
002460,2016-02-29,35.88
002460,2016-01-29,36.78
002460,2015-12-31,62.93
002460,2015-11-30,47.41
002460,2015-10-30,34.06
002460,2015-09-30,25.18
002460,2015-08-31,20.45
002460,2015-07-31,20.73
002460,2015-06-30,24.2
002460,2015-05-29,29.81
002460,2015-04-30,24.68
002460,2015-03-31,24.2
002460,2015-02-27,21.85
002460,2015-01-30,17.73
002460,2014-12-31,15.08
002460,2014-11-28,20.44
002460,2014-10-31,18.63
002460,2014-09-30,19.76
002460,2014-08-29,20.88
002460,2014-07-31,22.5
002460,2014-06-30,36.0
002460,2014-03-10,33.0
002460,2014-02-28,32.58
002460,2014-01-30,25.12
002460,2013-12-31,23.44
002460,2013-11-29,22.54
002460,2013-10-31,20.95
002460,2013-09-30,23.41
002460,2013-08-30,23.1
002460,2013-07-31,23.45
002460,2013-06-28,19.4
002460,2013-05-31,25.08
002460,2013-04-26,18.75
002460,2013-03-29,18.15
002460,2013-02-28,21.48
002460,2013-01-31,21.49
002460,2012-12-24,19.31
002460,2012-11-30,16.88
002460,2012-10-31,21.17
002460,2012-09-28,20.98
002460,2012-08-31,22.23
002460,2012-07-31,23.3
002460,2012-06-29,25.68
002460,2012-05-31,25.06
002460,2012-04-27,24.33
002460,2012-03-30,22.65
002460,2012-02-29,23.79
002460,2012-01-31,21.86
002460,2011-12-30,20.76
002460,2011-11-30,25.07
002460,2011-10-31,27.82
002460,2011-09-30,26.06
002460,2011-08-31,28.6
002460,2011-07-29,30.67
002460,2011-06-30,29.08
002460,2011-05-31,24.37
002460,2011-04-29,41.79
002460,2011-03-31,46.05
002460,2011-02-28,48.76
002460,2011-01-31,42.71
002460,2010-12-31,49.0
002460,2010-11-30,52.91
002460,2010-10-29,59.95
002460,2010-09-30,58.53
002460,2010-08-31,68.35
600016,2018-04-27,7.72
600016,2018-03-30,7.99
600016,2018-02-28,8.49
600016,2018-01-31,9.06
600016,2017-12-29,8.39
600016,2017-11-30,8.85
600016,2017-10-31,8.29
600016,2017-09-29,8.02
600016,2017-08-31,8.4
600016,2017-07-31,8.6
600016,2017-06-30,8.22
600016,2017-05-31,8.03
600016,2017-04-28,7.87
600016,2017-03-31,8.48
600016,2017-02-28,9.03
600016,2017-01-26,9.25
600016,2016-12-30,9.08
600016,2016-11-30,9.49
600016,2016-10-31,9.21
600016,2016-09-30,9.26
600016,2016-08-31,9.32
600016,2016-07-29,9.16
600016,2016-06-30,8.93
600016,2016-05-31,9.08
600016,2016-04-29,9.29
600016,2016-03-31,9.11
600016,2016-02-29,8.44
600016,2016-01-29,8.58
600016,2015-12-31,9.62
600016,2015-11-30,8.61
600016,2015-10-30,8.61
600016,2015-09-30,8.45
600016,2015-08-31,8.6
600016,2015-07-31,9.09
600016,2015-06-30,9.95
600016,2015-05-29,10.02
600016,2015-04-30,10.62
600016,2015-03-31,9.7
600016,2015-02-27,9.23
600016,2015-01-30,9.47
600016,2014-12-31,10.88
600016,2014-11-28,7.33
600016,2014-10-31,6.44
600016,2014-09-30,6.24
600016,2014-08-29,6.26
600016,2014-07-31,6.65
600016,2014-06-30,6.21
600016,2014-05-30,7.45
600016,2014-04-30,7.87
600016,2014-03-31,7.66
600016,2014-02-28,7.53
600016,2014-01-30,7.34
600016,2013-12-31,7.72
600016,2013-11-29,8.59
600016,2013-10-31,8.96
600016,2013-09-30,9.56
600016,2013-08-30,9.03
600016,2013-07-31,8.28
600016,2013-06-28,8.57
600016,2013-05-31,10.46
600016,2013-04-26,9.82
600016,2013-03-29,9.64
600016,2013-02-28,10.36
600016,2013-01-31,10.31
600016,2012-12-31,7.86
600016,2012-11-30,6.29
600016,2012-10-31,6.02
600016,2012-09-28,5.65
600016,2012-08-31,5.97
600016,2012-07-31,6.01
600016,2012-06-29,5.99
